SI.NO.,Prediction ,Scored.Probability ,Class
,0,0.999354422,0
,0,0.994606197,0
,0,0.999613822,0
,0,0.977665007,0
,0,0.998543859,0
,0,0.993175566,0
,0,0.983420372,0
,0,1,0
,0,0.99986279,0
,0,0.998094976,0
,0,0.997869015,0
,0,0.950598538,0
,0,0.994988203,0
,0,0.994506896,0
,0,0.996431231,0
,0,0.996460736,0
,0,0.998077631,0
,0,0.997106254,0
,0,0.99998641,0
,0,0.998493075,0
,0,0.997347474,0
,0,0.999915242,0
,0,0.999501824,0
,0,0.942535579,0
,0,0.954357743,0
,0,0.572427213,0
,0,0.997991443,0
,0,0.995785534,0
,0,1,0
,0,0.914420962,0
,0,1,0
,0,0.999998569,0
,0,0.870910406,0
,0,0.998885691,0
,0,0.999357641,0
,0,0.997191608,0
,0,0.998616099,0
,0,0.997974098,0
,0,0.998156488,0
,0,0.983742237,0
,0,0.999926567,0
,0,0.997722805,0
,0,0.99201411,0
,0,0.986574829,0
,0,0.988171756,0
,0,0.982846677,0
,0,0.997540593,0
,0,0.900089562,0
,0,0.999802411,0
,0,0.99894172,0
,0,0.982906282,0
,0,0.999921322,0
,0,0.832535446,0
,0,0.974208117,0
,0,0.949394107,0
,0,0.545743704,0
,0,0.946699619,0
,0,0.992620587,0
,0,0.983577967,0
,0,0.985559821,0
,0,0.996625185,0
,0,0.999367654,0
,0,0.999839425,0
,0,0.999128282,0
,0,0.99992764,0
,0,0.999816597,0
,0,0.999181807,0
,0,0.999944687,0
,0,0.982917726,0
,0,0.998987377,0
,0,0.985527039,0
,0,0.895733356,0
,0,0.991520584,0
,0,0.987415493,0
,0,0.999998927,0
,0,0.999989986,0
,0,0.999818742,0
,0,0.991003394,0
,0,0.999070764,0
,0,0.979204059,0
,0,0.999915242,0
,0,0.999961257,0
,0,0.974429905,0
,0,0.999378443,0
,0,0.996798575,0
,0,0.998843074,0
,0,0.999973893,0
,0,0.995532393,0
,0,0.9914307,0
,0,0.999704063,0
,0,0.993951857,0
,0,0.99395436,0
,0,0.999221087,0
,0,0.980502307,0
,0,0.999385118,0
,0,0.990181208,0
,0,0.999994397,0
,0,0.99497813,0
,0,0.977135658,0
,0,0.99889034,0
,0,0.992475808,0
,0,0.996377647,0
,0,0.999526739,0
,0,0.999539614,0
,0,0.996395528,0
,0,0.996826291,0
,0,0.999134481,0
,0,0.998292029,0
,0,0.999999762,0
,0,0.974603593,0
,0,0.99999845,0
,0,0.998435318,0
,0,0.987247467,0
,0,0.999727666,0
,0,0.999558032,0
,0,0.999689698,0
,0,0.99634546,0
,0,0.994475424,0
,0,0.999467909,0
,0,0.999961019,0
,0,0.981535196,0
,0,0.999590933,0
,0,0.999022007,0
,0,0.999433696,0
,0,0.995666265,0
,0,0.999999285,0
,0,0.999970675,0
,0,0.99999547,0
,0,0.999545753,0
,0,0.991386294,0
,0,0.991786778,0
,0,0.999998689,0
,0,0.997315347,0
,0,0.999114692,0
,0,0.999748528,0
,0,0.999999881,0
,0,0.990672767,0
,0,0.992344201,0
,0,0.997494459,0
,0,0.98966229,0
,0,0.998646915,0
,0,0.997200966,0
,0,0.994422019,0
,0,0.996390641,0
,0,1,0
,0,0.980112135,0
,0,0.999845982,0
,0,0.991325676,0
,0,0.986701429,0
,0,0.998524964,0
,0,0.985133767,0
,0,0.74441731,0
,0,0.997845054,0
,0,0.996219337,0
,0,0.999998927,0
,0,0.999040544,0
,0,0.997507572,0
,0,0.980565906,0
,0,0.990287423,0
,0,0.999902487,0
,0,0.999934196,0
,0,1,0
,0,0.999997497,0
,0,0.998858571,0
,0,0.999965549,0
,0,0.992545426,0
,0,0.999925017,0
,0,0.999808013,0
,0,0.999998331,0
,0,0.992516696,0
,0,0.98699528,0
,0,0.99866569,0
,0,0.981352925,0
,0,0.999920249,0
,0,0.995116115,0
,0,0.99965167,0
,0,0.984991491,0
,0,0.988191903,0
,0,0.993381143,0
,0,0.937660694,0
,0,0.985316455,0
,0,0.890908301,0
,0,0.993411839,0
,0,0.999088287,0
,0,0.999936104,0
,0,0.999765933,0
,0,0.986538887,0
,0,0.999821126,0
,0,0.988621175,0
,0,0.9896487,0
,0,0.991162419,0
,0,0.988734424,0
,0,0.988657892,0
,0,1,0
,0,0.997107565,0
,0,1,0
,1,0.284029454,0
,0,0.999460518,0
,0,0.998820484,0
,0,0.999379992,0
,0,0.999477327,0
,0,1,0
,0,1,0
,0,0.999347985,0
,0,0.999890447,0
,0,0.999452055,0
,0,0.998987734,0
,0,0.999965787,0
,0,0.999618411,0
,0,0.999909043,0
,0,0.997340858,0
,0,0.991711378,0
,0,0.946234822,0
,0,0.998018146,0
,0,0.992428839,0
,0,0.980206907,0
,0,0.999950886,0
,0,0.990955293,0
,0,0.653403878,0
,0,0.999928713,0
,0,0.99999845,0
,0,0.997542024,0
,0,0.991473794,0
,0,0.993846476,0
,0,0.998804927,0
,0,0.995449364,0
,0,0.999776304,0
,0,0.999407649,0
,0,0.984131873,0
,0,0.996595562,0
,0,0.998995364,0
,0,0.998747945,0
,0,0.993846953,0
,0,0.994665146,0
,0,0.999957204,0
,0,0.994384527,0
,0,0.997353077,0
,0,0.999775827,0
,0,0.998530388,0
,0,0.99309957,0
,0,0.992119074,0
,0,0.993651986,0
,0,0.999243975,0
,0,0.997164309,0
,0,0.976596117,0
,0,0.997092724,0
,0,0.995835423,0
,0,1,0
,0,0.998194635,0
,0,0.999872804,0
,0,0.997297943,0
,0,0.939826548,0
,0,0.999987125,0
,0,0.999970436,0
,0,0.999999642,0
,0,0.999994993,0
,0,0.997675598,0
,0,0.999943852,0
,0,0.999995828,0
,0,0.954083443,0
,0,0.99969542,0
,0,0.998680413,0
,0,0.995267749,0
,0,0.997416973,0
,0,0.999929309,0
,0,0.999990106,0
,0,0.999516129,0
,0,0.99992764,0
,0,0.997560501,0
,0,0.987998366,0
,0,0.999998689,0
,0,0.988492131,0
,0,0.999901175,0
,0,0.99886477,0
,0,0.996214211,0
,0,0.984951019,0
,0,0.999834061,0
,0,0.984137595,0
,0,0.999867916,0
,0,1,0
,0,0.999998808,0
,0,0.997919738,0
,0,1,0
,0,0.990899086,0
,0,0.999357879,0
,0,1,0
,0,0.985339522,0
,0,0.983565748,0
,0,0.988446236,0
,0,0.998107433,0
,0,0.999969602,0
,0,0.999358475,0
,0,0.993129671,0
,0,0.999978304,0
,0,0.999987721,0
,0,0.999993086,0
,0,0.99328059,0
,0,0.990739346,0
,0,0.996641994,0
,0,0.996669352,0
,0,0.994737208,0
,0,0.994001091,0
,0,0.998186648,0
,0,0.987791181,0
,0,0.98369664,0
,0,0.999987483,0
,0,0.994198918,0
,0,0.996162653,0
,0,0.996858001,0
,0,0.998328865,0
,0,0.974757493,0
,0,0.999986291,0
,0,0.984280825,0
,0,0.999594629,0
,0,0.997428715,0
,0,0.999667406,0
,0,0.997093558,0
,0,0.999717414,0
,0,0.979105532,0
,0,0.982098699,0
,0,0.999995232,0
,0,0.997029781,0
,0,0.999687552,0
,0,0.997422099,0
,0,0.993110299,0
,0,0.999537826,0
,0,0.999838948,0
,0,0.99323833,0
,0,0.99959439,0
,0,0.997297823,0
,0,1,0
,0,0.9901613,0
,0,0.999596536,0
,0,0.990690231,0
,0,0.948035419,0
,0,0.999818385,0
,0,0.67925626,0
,0,0.700823307,0
,0,0.994584024,0
,0,0.99840337,0
,0,0.995565593,0
,0,0.994147301,0
,0,0.99969542,0
,0,0.999584019,0
,0,0.989503622,0
,0,0.999841332,0
,0,0.999126136,0
,0,0.977840006,0
,0,1,0
,0,0.995997548,0
,0,0.990819275,0
,0,0.993059397,0
,0,0.987484872,0
,0,0.950596392,0
,0,0.990132689,0
,0,0.993053854,0
,0,0.998477757,0
,0,0.999425769,0
,0,0.999997735,0
,0,0.997570813,0
,0,0.999999762,0
,0,0.98513478,0
,0,0.996940374,0
,0,0.979277194,0
,0,0.999893904,0
,0,0.994465172,0
,0,0.999937296,0
,0,0.998772442,0
,0,0.99554342,0
,0,0.990626097,0
,0,0.98014909,0
,0,1,0
,0,0.78636378,0
,0,0.997514963,0
,0,0.993633151,0
,0,0.998618841,0
,0,0.983363509,0
,0,0.992843807,0
,0,0.99640286,0
,0,0.998847723,0
,0,0.992809296,0
,0,0.995325923,0
,0,0.981080949,0
,0,0.986585379,0
,0,0.999918818,0
,0,0.986872077,0
,0,0.999988914,0
,0,0.989537001,0
,0,0.987188995,0
,0,0.999008775,0
,0,0.997202873,0
,0,1,0
,0,0.997413993,0
,0,0.999980211,0
,0,0.999970436,0
,0,0.995800197,0
,0,0.998555601,0
,0,0.999955177,0
,0,0.995066762,0
,0,0.99987781,0
,0,0.99760735,0
,0,0.997385323,0
,0,0.996299446,0
,0,0.999999762,0
,0,0.949522316,0
,0,0.996456683,0
,0,0.999702394,0
,0,0.997581959,0
,0,0.999166608,0
,0,0.993433595,0
,0,0.925981104,0
,0,0.997406304,0
,0,0.999792516,0
,0,0.994602501,0
,0,0.999549568,0
,0,0.997097969,0
,0,0.999950409,0
,0,0.965806603,0
,0,0.991583705,0
,0,1,0
,0,0.990307748,0
,0,0.971510887,0
,0,0.998115778,0
,0,0.993514538,0
,0,0.998220146,0
,0,0.994733334,0
,0,0.992358863,0
,0,0.999268591,0
,0,0.995773733,0
,1,0.451805472,0
,0,0.989635289,0
,0,0.983626842,0
,0,0.973291099,0
,0,0.993160009,0
,0,0.97684437,0
,0,0.999995232,0
,0,0.995332897,0
,0,0.989849091,0
,1,0.303101808,0
,0,0.993997693,0
,0,0.998525083,0
,0,0.941979349,0
,0,0.855548263,0
,0,0.999405146,0
,0,0.99441129,0
,0,0.999047935,0
,0,0.998538494,0
,0,0.996334434,0
,0,0.984064102,0
,0,0.930366516,0
,0,0.999426246,0
,0,0.995340943,0
,0,0.872609496,0
,0,0.991874158,0
,0,0.999469578,0
,0,0.999934316,0
,0,0.885968924,0
,0,0.861888826,0
,0,0.972597778,0
,0,0.998149633,0
,0,0.999861836,0
,0,0.995216727,0
,0,0.980890751,0
,0,0.997342885,0
,0,0.993155658,0
,0,0.9953053,0
,0,0.945701122,0
,0,0.999971867,0
,0,0.990313172,0
,0,0.999268234,0
,0,0.999156117,0
,0,1,0
,0,0.996758163,0
,0,0.982422054,0
,0,0.985062957,0
,0,0.995507956,0
,0,0.995285094,0
,0,0.998402417,0
,0,0.99613601,0
,0,0.99949193,0
,0,0.999707043,0
,0,0.993365467,0
,0,0.987674296,0
,0,0.999987483,0
,0,0.999314785,0
,0,0.99952054,0
,0,0.999999762,0
,0,0.995138288,0
,0,0.984993339,0
,0,0.995946586,0
,0,0.994930685,0
,0,0.995602965,0
,0,0.993100882,0
,0,0.757722378,0
,0,0.994344354,0
,0,0.985738516,0
,1,0.44948715,0
,0,0.982638836,0
,0,0.993205905,0
,0,0.788153946,0
,0,0.751337171,0
,0,0.906508148,0
,0,0.98015058,0
,0,0.999990702,0
,0,0.998930037,0
,0,0.99553442,0
,0,0.999649286,0
,0,0.990781248,0
,0,0.999079347,0
,0,0.997258067,0
,0,0.987114429,0
,0,0.991228819,0
,0,0.972620964,0
,0,0.982948601,0
,0,0.98709923,0
,0,0.997948468,0
,0,0.994346082,0
,0,0.980932593,0
,0,0.999990821,0
,0,0.99997437,0
,0,0.998332679,0
,0,0.998883545,0
,0,0.997417569,0
,0,0.987641811,0
,0,0.985583425,0
,0,0.996601105,0
,0,0.991522908,0
,0,0.833578825,0
,0,0.997337878,0
,0,0.98684442,0
,0,0.990742385,0
,0,0.999941111,0
,0,0.999848723,0
,0,0.998767853,0
,0,0.990841389,0
,0,0.999175131,0
,0,0.997624457,0
,0,0.998576283,0
,0,0.993919849,0
,0,0.983933449,0
,0,0.998883665,0
,0,0.999609649,0
,0,1,0
,0,0.999999285,0
,0,0.999284565,0
,0,0.999996424,0
,0,0.997570455,0
,0,0.9721753,0
,0,0.995804131,0
,1,0.068149261,0
,0,0.994953334,0
,0,0.758455157,0
,0,0.997494102,0
,0,0.997679174,0
,0,0.999522328,0
,0,0.985319138,0
,0,0.996177793,0
,0,0.974418283,0
,0,0.991125405,0
,0,0.98514533,0
,0,0.992628455,0
,0,0.988881409,0
,0,0.995895982,0
,0,0.983889699,0
,0,0.978702426,0
,0,0.999529243,0
,0,0.99961412,0
,0,0.983845115,0
,0,0.996751666,0
,0,0.996005356,0
,0,0.992729723,0
,0,0.994593322,0
,0,0.999183714,0
,0,0.999759853,0
,0,0.99899894,0
,0,0.999159575,0
,0,0.996715665,0
,0,0.918789029,0
,0,0.999987364,0
,0,0.999168515,0
,0,0.981438816,0
,0,0.990217626,0
,0,0.982080221,0
,0,0.999355495,0
,0,0.999224544,0
,0,0.996758521,0
,0,0.997559667,0
,0,0.992774248,0
,0,0.991139352,0
,0,0.986973524,0
,0,0.989817917,0
,0,0.976683915,0
,0,0.998887956,0
,0,0.99818629,0
,0,0.967954457,0
,0,0.995380163,0
,0,0.99999845,0
,0,0.997446179,0
,0,0.9964329,0
,0,0.985616982,0
,0,0.999829292,0
,0,0.998451233,0
,0,0.998220742,0
,0,0.982991874,0
,0,0.982108951,0
,0,0.992344797,0
,0,1,0
,0,0.984936297,0
,0,0.993816435,0
,0,0.998432696,0
,0,0.981729329,0
,0,0.999443829,0
,0,1,0
,0,0.999989867,0
,0,0.999601662,0
,0,0.991325915,0
,0,0.988343477,0
,0,0.989779294,0
,0,0.997651756,0
,0,0.99070859,0
,0,0.669679821,0
,0,0.965240538,0
,0,0.988788426,0
,0,0.993770659,0
,0,0.989325643,0
,0,0.988876164,0
,0,0.975498378,0
,0,0.998500824,0
,0,0.995023489,0
,0,0.999998212,0
,0,0.984722733,0
,0,0.996495426,0
,0,0.999290466,0
,1,0.426891446,0
,0,0.975819647,0
,0,0.998901248,0
,0,0.999334872,0
,0,0.857416213,0
,0,0.995286942,0
,0,0.989774108,0
,0,0.995553195,0
,0,0.999974847,0
,0,0.99111557,0
,0,0.999495506,0
,0,0.991294801,0
,0,0.996560395,0
,0,0.998613954,0
,0,0.944176435,0
,0,0.99806422,0
,0,1,0
,0,0.99945575,0
,0,0.998267412,0
,0,0.99999845,0
,0,0.987538815,0
,0,0.999914408,0
,0,0.997589111,0
,0,0.995983601,0
,0,0.998843074,0
,0,1,0
,0,0.993047178,0
,0,0.987729728,0
,0,0.999064386,0
,0,0.999382496,0
,0,0.999306798,0
,0,0.997214019,0
,0,0.999600947,0
,0,0.978062093,0
,0,0.9998734,0
,0,0.995070457,0
,0,0.991807044,0
,0,0.999750912,0
,0,0.995927989,0
,0,0.996759355,0
,0,0.990772486,0
,0,0.998787582,0
,0,0.99962008,0
,0,0.996286988,0
,0,0.999505639,0
,0,0.997670472,0
,0,0.99844873,0
,0,0.994618773,0
,0,0.919549108,0
,0,0.996569395,0
,0,0.999999046,0
,0,0.993929744,0
,0,0.944716871,0
,0,0.994363308,0
,0,0.991855145,0
,0,0.989689589,0
,0,0.999661088,0
,0,0.999976397,0
,0,0.999907255,0
,0,0.994945467,0
,0,0.993523359,0
,0,0.998662233,0
,0,0.995331466,0
,0,0.998182774,0
,0,0.999797046,0
,0,0.999999881,0
,0,0.922728717,0
,0,0.996512473,0
,0,0.991655827,0
,0,0.998463988,0
,0,0.994442165,0
,0,0.996842504,0
,0,0.980563939,0
,0,0.998231828,0
,0,1,0
,0,0.999056041,0
,0,0.974891365,0
,0,0.991971254,0
,0,0.997766376,0
,0,0.986884713,0
,0,0.997116446,0
,0,0.980634809,0
,0,0.999869704,0
,0,0.999997735,0
,0,0.998775065,0
,0,0.992004097,0
,0,0.998715043,0
,0,0.997580409,0
,0,1,0
,0,0.999999881,0
,0,0.994963527,0
,0,0.999279797,0
,0,0.979566395,0
,0,0.999185741,0
,0,0.999999762,0
,0,0.999996185,0
,0,0.987953663,0
,0,0.994171679,0
,0,0.587284029,0
,0,0.997813106,0
,0,0.999951839,0
,0,1,0
,0,0.991470754,0
,0,0.999927282,0
,0,0.992830575,0
,0,0.992341638,0
,0,0.995238781,0
,0,0.98731637,0
,0,0.99716562,0
,0,0.994428873,0
,0,0.98214978,0
,0,0.999961257,0
,0,0.999777615,0
,0,0.99344182,0
,0,0.997898817,0
,0,0.981690109,0
,0,0.992169082,0
,0,0.999714673,0
,0,0.988761961,0
,0,0.999995708,0
,0,0.997167528,0
,0,0.997722566,0
,0,0.982125878,0
,0,0.998889506,0
,0,1,0
,0,0.999999523,0
,0,0.999856114,0
,0,0.998501301,0
,0,0.999999881,0
,0,0.979732275,0
,0,0.995182812,0
,0,0.999994397,0
,0,0.995456576,0
,0,0.999708712,0
,0,0.996804118,0
,0,0.994857669,0
,0,0.918363452,0
,0,0.993307292,0
,0,0.990631282,0
,0,0.999998093,0
,0,0.999985814,0
,0,0.997306943,0
,0,0.99989295,0
,0,0.998467505,0
,0,0.999995947,0
,0,0.992017627,0
,0,0.984121203,0
,0,0.991743147,0
,0,0.99999094,0
,0,0.965772271,0
,0,0.997445703,0
,0,0.994860232,0
,0,0.995293319,0
,0,0.999010563,0
,0,0.993042111,0
,0,0.997241616,0
,0,0.989598274,0
,0,0.999661565,0
,0,0.815895379,0
,0,0.999953032,0
,0,1,0
,0,0.999986768,0
,0,0.996339679,0
,0,0.918668568,0
,0,0.999997616,0
,0,0.995667577,0
,0,0.994203269,0
,0,0.999020815,0
,0,0.999999285,0
,0,0.99728775,0
,0,0.956950366,0
,0,0.997419357,0
,0,0.973622859,0
,0,0.992908597,0
,0,0.633781016,0
,0,0.999999404,0
,0,1,0
,0,0.985023141,0
,0,0.995413125,0
,0,1,0
,0,0.996072888,0
,0,0.991409481,0
,0,1,0
,0,0.999656081,0
,0,0.998017073,0
,0,0.999416709,0
,0,0.99734664,0
,0,0.995807767,0
,0,0.996863127,0
,0,0.995400131,0
,0,0.998203754,0
,0,0.999992967,0
,0,0.987191319,0
,0,1,0
,0,0.9937976,0
,0,0.994527042,0
,0,0.975691736,0
,0,0.997833312,0
,0,0.999992847,0
,0,0.999991655,0
,0,0.999992371,0
,0,1,0
,0,0.987611234,0
,0,0.988051534,0
,0,0.928710341,0
,0,0.622063637,0
,0,0.991766155,0
,0,0.998406827,0
,0,0.993498325,0
,0,0.897634685,0
,0,0.842951536,0
,0,0.998718739,0
,0,0.999298811,0
,0,0.994404674,0
,0,0.996415138,0
,0,0.999522924,0
,0,0.999831438,0
,0,0.99467212,0
,0,0.998887718,0
,0,0.993736982,0
,0,0.997990131,0
,0,0.919028103,0
,0,0.959275186,0
,0,0.996692896,0
,0,1,0
,0,0.999991059,0
,0,0.983246148,0
,0,0.980930746,0
,0,0.995587707,0
,0,0.999005973,0
,0,0.973721087,0
,0,0.999690056,0
,0,0.999992847,0
,0,0.996759713,0
,0,0.731076419,0
,0,0.982975781,0
,0,0.99939549,0
,0,0.990321696,0
,0,0.99989152,0
,0,0.997814298,0
,0,0.996420741,0
,0,0.995495677,0
,0,0.999949098,0
,0,0.987658203,0
,0,0.9930951,0
,0,0.993706763,0
,0,0.998244762,0
,0,0.992861211,0
,0,0.998906732,0
,0,0.998151839,0
,0,0.999991298,0
,0,0.999988198,0
,0,0.998484433,0
,0,0.987212718,0
,0,0.996679544,0
,0,0.979604959,0
,0,0.996040821,0
,0,0.999749005,0
,0,0.995946586,0
,0,0.985911012,0
,0,0.997035623,0
,0,0.998492002,0
,0,0.980496585,0
,0,0.999966741,0
,0,0.995329857,0
,0,0.996910632,0
,0,0.997004211,0
,0,0.993796229,0
,0,0.997969449,0
,0,0.994983315,0
,0,0.996200621,0
,0,0.995598018,0
,0,0.98227638,0
,0,0.99285394,0
,0,0.959635079,0
,0,0.999999523,0
,0,0.969236732,0
,0,0.844702005,0
,0,0.996680677,0
,0,0.987811506,0
,0,0.990085959,0
,0,0.933642507,0
,0,0.998847127,0
,0,0.999992847,0
,0,0.999818981,0
,0,0.999811351,0
,0,0.999968767,0
,0,0.999982357,0
,0,0.974073291,0
,0,0.998515189,0
,0,0.999417782,0
,0,1,0
,0,0.996547043,0
,0,0.996612012,0
,0,0.933889866,0
,0,0.979983985,0
,0,0.999956131,0
,0,0.999861836,0
,0,0.998488069,0
,0,1,0
,0,0.996936321,0
,0,0.922145188,0
,0,0.978558421,0
,0,0.999664307,0
,0,0.990370095,0
,0,0.937098861,0
,0,0.70211792,0
,0,0.997909486,0
,0,0.999362171,0
,0,0.998234749,0
,0,0.993376434,0
,0,1,0
,0,0.996227145,0
,0,0.994579554,0
,0,0.987327397,0
,0,0.989385545,0
,0,1,0
,0,1,0
,0,0.999257863,0
,0,0.999336779,0
,0,0.995705545,0
,0,0.618812323,0
,0,0.844403446,0
,0,0.98969692,0
,0,0.968040943,0
,0,0.998685777,0
,0,0.995162964,0
,0,0.998863935,0
,0,0.99811542,0
,0,0.994342208,0
,0,0.982410073,0
,0,0.999798715,0
,0,0.982410312,0
,0,0.901049435,0
,0,0.99940455,0
,0,0.993441582,0
,0,0.999910831,0
,0,0.965823531,0
,0,0.9867149,0
,0,0.969166636,0
,0,1,0
,0,0.999927402,0
,0,0.996266186,0
,0,0.995296776,0
,0,0.999997377,0
,0,0.999998927,0
,0,1,0
,0,0.983165026,0
,0,0.995184958,0
,0,0.996458709,0
,0,1,0
,0,0.999450982,0
,0,0.999996901,0
,0,0.999982715,0
,0,0.9980281,0
,0,0.999990106,0
,0,0.992091775,0
,0,0.999411941,0
,0,0.998414159,0
,0,0.998485506,0
,0,0.999985814,0
,0,0.9998312,0
,0,0.997329831,0
,0,0.98671037,0
,0,0.999102354,0
,0,0.997389615,0
,0,0.995161116,0
,0,0.999636173,0
,0,0.999999762,0
,0,0.997641444,0
,0,0.999999881,0
,0,0.999860287,0
,0,0.994122803,0
,0,0.994936585,0
,0,0.995018363,0
,0,0.999910116,0
,0,0.995459497,0
,0,0.997568071,0
,0,0.99674052,0
,0,0.999997139,0
,0,0.999685884,0
,0,0.99878484,0
,0,0.999961734,0
,0,0.997012973,0
,0,0.984507203,0
,0,0.999803245,0
,0,0.996572018,0
,0,0.994726717,0
,0,0.99375546,0
,0,0.999509096,0
,0,0.992749929,0
,0,0.999829292,0
,0,0.999881744,0
,0,0.999927282,0
,0,0.999925017,0
,0,0.986669838,0
,0,0.993368328,0
,0,0.997429669,0
,0,0.999958158,0
,0,0.994018555,0
,0,0.996545136,0
,0,0.999967456,0
,0,0.990027845,0
,0,0.986937463,0
,0,0.992687345,0
,0,0.992149591,0
,0,0.997669756,0
,0,0.999475062,0
,0,0.998921752,0
,0,0.997142494,0
,0,0.995581806,0
,0,0.998354614,0
,0,0.991020143,0
,0,0.999873757,0
,0,0.96955061,0
,0,0.999920487,0
,0,0.99372673,0
,0,0.983673692,0
,0,0.997272909,0
,0,0.997697055,0
,0,0.996790469,0
,0,0.993806124,0
,0,0.992103398,0
,0,0.987044752,0
,0,0.991999865,0
,0,0.998370469,0
,0,0.998159111,0
,0,0.984773636,0
,0,0.993712485,0
,0,0.997281075,0
,0,0.991165221,0
,0,0.99613297,0
,0,0.9872334,0
,0,0.998820841,0
,0,0.99475348,0
,0,0.992276251,0
,0,0.87363869,0
,0,0.997629344,0
,0,0.996713042,0
,0,0.999296784,0
,0,0.996273279,0
,0,0.595435739,0
,0,0.992324471,0
,0,0.999996066,0
,0,0.99717319,0
,0,0.990458131,0
,0,0.99641633,0
,0,0.993288577,0
,0,0.994454205,0
,0,0.999514937,0
,0,0.993115246,0
,0,0.992753148,0
,0,0.999984741,0
,0,0.996942341,0
,0,0.99744308,0
,0,0.986649215,0
,0,0.997687936,0
,0,0.993025064,0
,0,0.999952078,0
,0,0.997561932,0
,0,0.99959141,0
,0,0.835272491,0
,0,0.999410272,0
,0,0.998766899,0
,0,0.99697268,0
,0,0.996460497,0
,0,0.995235264,0
,0,0.995889008,0
,0,0.999381542,0
,0,0.99788481,0
,0,0.981598496,0
,0,0.967066526,0
,0,0.995568693,0
,0,0.977045774,0
,0,0.989857852,0
,0,0.999430358,0
,0,0.996355653,0
,0,0.982552052,0
,0,0.994428515,0
,0,0.999651551,0
,0,0.997667491,0
,0,0.998072147,0
,0,0.981159985,0
,0,0.984194219,0
,0,0.991274714,0
,0,0.992693305,0
,0,0.950202584,0
,0,0.99065876,0
,0,0.992029428,0
,0,0.999843121,0
,0,0.996580422,0
,0,0.989607155,0
,0,0.993364692,0
,0,0.99344182,0
,0,0.996467829,0
,0,0.990334094,0
,0,0.987142563,0
,0,0.983909547,0
,0,0.994422734,0
,0,0.99957937,0
,0,0.999281228,0
,0,0.998713851,0
,0,0.988154888,0
,0,0.996098399,0
,0,0.998483479,0
,0,0.978840947,0
,0,0.993822813,0
,0,0.997308016,0
,0,0.997538209,0
,0,0.989024818,0
,0,0.98913902,0
,0,0.995815694,0
,0,0.865505934,0
,0,0.990426242,0
,0,0.967667043,0
,0,0.98467052,0
,0,0.996647656,0
,0,0.999906063,0
,0,0.999789655,0
,0,0.996193171,0
,0,0.997554362,0
,0,0.989148319,0
,0,0.999990106,0
,0,0.9971205,0
,0,0.990150094,0
,0,0.902648151,0
,0,0.996970177,0
,0,0.994704783,0
,0,0.994590402,0
,0,0.985796392,0
,0,0.996785402,0
,0,0.993621767,0
,0,0.983676016,0
,0,0.9990502,0
,0,0.976840019,0
,0,0.989116967,0
,0,0.991194069,0
,0,0.901532054,0
,0,0.992804229,0
,0,0.993117213,0
,0,0.983954549,0
,0,0.970244527,0
,0,0.999608815,0
,0,0.999457538,0
,0,0.992763102,0
,0,0.998863578,0
,0,0.990967214,0
,0,0.997937739,0
,0,0.997783482,0
,0,0.999869347,0
,0,0.999927998,0
,0,0.999722064,0
,0,0.989918947,0
,0,0.992809892,0
,0,0.995510697,0
,0,0.999731362,0
,0,0.976109862,0
,0,0.995014489,0
,0,0.999531865,0
,0,0.999641538,0
,0,0.972437561,0
,0,0.998544812,0
,0,0.995277643,0
,0,0.818737566,0
,0,0.968348145,0
,0,0.993716776,0
,0,0.99163729,0
,0,0.991191447,0
,0,0.997347355,0
,0,0.986849546,0
,0,0.999832749,0
,0,0.999957204,0
,0,0.993187547,0
,0,0.997709632,0
,0,0.945734441,0
,0,0.997513056,0
,0,0.992369533,0
,0,0.99566561,0
,0,0.991280377,0
,0,0.998056948,0
,0,0.995290279,0
,0,0.994977415,0
,0,0.987501025,0
,0,0.993107021,0
,0,0.994278073,0
,0,0.989501774,0
,0,0.999940991,0
,0,0.999132693,0
,0,0.996524513,0
,0,0.995909095,0
,0,0.974114001,0
,0,0.991060674,0
,0,0.99705863,0
,0,0.998609304,0
,0,0.99235338,0
,0,0.978435874,0
,0,0.993211627,0
,0,0.994107127,0
,0,0.99061358,0
,0,0.998275518,0
,0,0.996460021,0
,0,0.988604188,0
,0,0.998107195,0
,0,0.943651915,0
,0,0.99585551,0
,0,0.997551501,0
,0,0.978841245,0
,0,0.992859781,0
,0,0.999859929,0
,0,0.99275291,0
,0,0.997371793,0
,0,0.997793317,0
,0,0.992097259,0
,0,0.999084353,0
,0,0.999454558,0
,0,0.99152422,0
,0,0.988227785,0
,0,0.996330917,0
,0,0.999505281,0
,0,0.998644888,0
,0,0.999041021,0
,0,0.992293358,0
,0,0.997147024,0
,0,0.996858597,0
,0,0.959516644,0
,0,0.996165037,0
,0,0.991934299,0
,0,0.995462716,0
,0,0.971788347,0
,0,0.996206641,0
,0,0.993448913,0
,0,0.999377429,0
,0,0.999978065,0
,0,0.998457432,0
,0,0.998139501,0
,0,0.997857511,0
,0,0.9964329,0
,0,0.999922633,0
,0,0.999750316,0
,0,0.998088181,0
,0,0.991390705,0
,0,0.99346441,0
,0,0.999657631,0
,0,0.989417613,0
,0,0.992282808,0
